country,brand_name,month,months_postgx,volume
COUNTRY_FA79,BRAND_40F3,Feb,1,32516.61717243289
COUNTRY_FA79,BRAND_40F3,Mar,2,33231.210475114385
COUNTRY_FA79,BRAND_40F3,Apr,3,35328.96665757157
COUNTRY_FA79,BRAND_40F3,May,4,31622.54697652072
COUNTRY_FA79,BRAND_40F3,Jun,5,33953.37659583029
COUNTRY_FA79,BRAND_40F3,Jul,6,33909.61864324889
COUNTRY_FA79,BRAND_40F3,Aug,7,32175.20758946378
COUNTRY_FA79,BRAND_40F3,Sep,8,31457.94768404209
COUNTRY_FA79,BRAND_40F3,Oct,9,29203.061592454367
COUNTRY_FA79,BRAND_40F3,Nov,10,26302.877146849118
COUNTRY_FA79,BRAND_40F3,Dec,11,30422.765289904517
COUNTRY_FA79,BRAND_40F3,Jan,12,27557.59338317993
COUNTRY_FA79,BRAND_40F3,Feb,13,25158.71148805657
COUNTRY_FA79,BRAND_40F3,Mar,14,24094.0965309777
COUNTRY_FA79,BRAND_40F3,Apr,15,25312.545218268
COUNTRY_FA79,BRAND_40F3,May,16,22280.20599608527
COUNTRY_FA79,BRAND_40F3,Jun,17,25418.68354400911
COUNTRY_FA79,BRAND_40F3,Jul,18,26328.35915692487
COUNTRY_FA79,BRAND_40F3,Aug,19,25833.59226220605
COUNTRY_FA79,BRAND_40F3,Sep,20,28660.51542786636
COUNTRY_FA79,BRAND_40F3,Oct,21,23647.709505156014
COUNTRY_FA79,BRAND_40F3,Nov,22,23656.2427753546
COUNTRY_FA79,BRAND_40F3,Dec,23,29803.14214999096
COUNTRY_FA79,BRAND_8FA4,Aug,-24,66054.69552428243
COUNTRY_FA79,BRAND_8FA4,Sep,-23,68589.48852244315
COUNTRY_FA79,BRAND_8FA4,Oct,-22,62931.60986509237
COUNTRY_FA79,BRAND_8FA4,Nov,-21,63574.13873804821
COUNTRY_FA79,BRAND_8FA4,Dec,-20,66721.85921384503
COUNTRY_FA79,BRAND_8FA4,Jan,-19,62570.32418146294
COUNTRY_FA79,BRAND_8FA4,Feb,-18,65460.6493198752
COUNTRY_FA79,BRAND_8FA4,Mar,-17,68589.72304907539
COUNTRY_FA79,BRAND_8FA4,Apr,-16,58726.49898221502
COUNTRY_FA79,BRAND_8FA4,May,-15,61901.6290518328
COUNTRY_FA79,BRAND_8FA4,Jun,-14,65094.16984880554
COUNTRY_FA79,BRAND_8FA4,Jul,-13,71815.40563534788
COUNTRY_FA79,BRAND_8FA4,Aug,-12,67735.70965528235
COUNTRY_FA79,BRAND_8FA4,Sep,-11,66795.59867109985
COUNTRY_FA79,BRAND_8FA4,Oct,-10,73765.87287405989
COUNTRY_FA79,BRAND_8FA4,Nov,-9,56193.77832866501
COUNTRY_FA79,BRAND_8FA4,Dec,-8,60196.58791045671
COUNTRY_FA79,BRAND_8FA4,Jan,-7,62180.82336757913
COUNTRY_FA79,BRAND_8FA4,Feb,-6,67154.5301142591
COUNTRY_FA79,BRAND_8FA4,Mar,-5,60311.93360121836
COUNTRY_FA79,BRAND_8FA4,Apr,-4,67736.73590395108
COUNTRY_FA79,BRAND_8FA4,May,-3,63408.01094875444
COUNTRY_FA79,BRAND_8FA4,Jun,-2,56671.153083418765
COUNTRY_FA79,BRAND_8FA4,Jul,-1,69896.7856005742
COUNTRY_FA79,BRAND_8FA4,Aug,0,60032.01007335466
COUNTRY_FA79,BRAND_8FA4,Sep,1,50781.08724890015
COUNTRY_FA79,BRAND_8FA4,Oct,2,63288.84578767404
COUNTRY_FA79,BRAND_8FA4,Nov,3,53428.92531639599
COUNTRY_FA79,BRAND_8FA4,Dec,4,58265.911496721885
COUNTRY_FA79,BRAND_8FA4,Jan,5,54661.50317714925
COUNTRY_FA79,BRAND_8FA4,Feb,6,56668.71573393541
COUNTRY_FA79,BRAND_8FA4,Mar,7,50617.19257752474
COUNTRY_FA79,BRAND_8FA4,Apr,8,56375.899036103634
COUNTRY_FA79,BRAND_8FA4,May,9,51554.03406879805
COUNTRY_FA79,BRAND_8FA4,Jun,10,50778.93705987421
COUNTRY_FA79,BRAND_8FA4,Jul,11,56300.03128827182
COUNTRY_FA79,BRAND_8FA4,Aug,12,52473.14929570592
COUNTRY_FA79,BRAND_8FA4,Sep,13,52188.674104525104
COUNTRY_FA79,BRAND_8FA4,Oct,14,51633.69803626813
COUNTRY_FA79,BRAND_8FA4,Nov,15,54295.377552815225
COUNTRY_FA79,BRAND_8FA4,Dec,16,72859.42918066675
COUNTRY_FA79,BRAND_8FA4,Jan,17,49095.798823720594
COUNTRY_FA79,BRAND_8FA4,Feb,18,42617.334542372926
COUNTRY_FA79,BRAND_8FA4,Mar,19,52837.11024257336
COUNTRY_FA79,BRAND_8FA4,Apr,20,54537.70341158965
COUNTRY_FA79,BRAND_8FA4,May,21,49161.50805749178
COUNTRY_FA79,BRAND_8FA4,Jun,22,59464.56891967161
COUNTRY_FA79,BRAND_8FA4,Jul,23,53424.65916692537
COUNTRY_FA79,BRAND_2B01,Nov,-24,1355603.141212643
COUNTRY_FA79,BRAND_2B01,Dec,-23,1363546.6483906123
COUNTRY_FA79,BRAND_2B01,Jan,-22,1286117.3772977523
COUNTRY_FA79,BRAND_2B01,Feb,-21,1346691.936449777
COUNTRY_FA79,BRAND_2B01,Mar,-20,1342827.6260369655
COUNTRY_FA79,BRAND_2B01,Apr,-19,1314434.7062032735
COUNTRY_FA79,BRAND_2B01,May,-18,1425478.9187428365
COUNTRY_FA79,BRAND_2B01,Jun,-17,1391045.1098254763
COUNTRY_FA79,BRAND_2B01,Jul,-16,1443349.6905580305
COUNTRY_FA79,BRAND_2B01,Aug,-15,1454841.8432271625
COUNTRY_FA79,BRAND_2B01,Sep,-14,1415160.571598725
COUNTRY_FA79,BRAND_2B01,Oct,-13,1462738.6212048817
COUNTRY_FA79,BRAND_2B01,Nov,-12,1440819.4482699656
COUNTRY_FA79,BRAND_2B01,Dec,-11,1403470.2489806537
COUNTRY_FA79,BRAND_2B01,Jan,-10,1327667.7277291846
COUNTRY_FA79,BRAND_2B01,Feb,-9,1334573.5174363228
COUNTRY_FA79,BRAND_2B01,Mar,-8,1258794.305262468
COUNTRY_FA79,BRAND_2B01,Apr,-7,1361586.8226736772
COUNTRY_FA79,BRAND_2B01,May,-6,1405854.9965102936
COUNTRY_FA79,BRAND_2B01,Jun,-5,1310699.9961358125
COUNTRY_FA79,BRAND_2B01,Jul,-4,1394328.4977942714
COUNTRY_FA79,BRAND_2B01,Aug,-3,1411282.3154563191
COUNTRY_FA79,BRAND_2B01,Sep,-2,1330195.8205794794
COUNTRY_FA79,BRAND_2B01,Oct,-1,1580642.8842882677
COUNTRY_FA79,BRAND_2B01,Nov,0,1296369.6388824626
COUNTRY_FA79,BRAND_2B01,Dec,1,1274038.7015940412
COUNTRY_FA79,BRAND_2B01,Jan,2,1374159.3860676188
COUNTRY_FA79,BRAND_2B01,Feb,3,913270.4254392016
COUNTRY_FA79,BRAND_2B01,Mar,4,81890.64796709036
COUNTRY_FA79,BRAND_2B01,Apr,5,1752471.3391747957
COUNTRY_FA79,BRAND_2B01,May,6,1141058.9954768587
COUNTRY_FA79,BRAND_2B01,Jun,7,1177937.1875532735
COUNTRY_FA79,BRAND_2B01,Jul,8,1257470.5185575532
COUNTRY_FA79,BRAND_2B01,Aug,9,1195674.6279447402
COUNTRY_FA79,BRAND_2B01,Sep,10,1284028.6461339423
COUNTRY_FA79,BRAND_2B01,Oct,11,1339297.0224695602
COUNTRY_FA79,BRAND_2B01,Nov,12,1317096.7636334684
COUNTRY_FA79,BRAND_2B01,Dec,13,1614694.7642461555
COUNTRY_FA79,BRAND_2B01,Jan,14,1041367.5851940688
COUNTRY_FA79,BRAND_2B01,Feb,15,887880.0581509642
COUNTRY_FA79,BRAND_2B01,Mar,16,1198540.9927231057
COUNTRY_FA79,BRAND_2B01,Apr,17,1146645.94681815
COUNTRY_FA79,BRAND_2B01,May,18,1052021.6943913095
COUNTRY_FA79,BRAND_2B01,Jun,19,1134741.336599873
COUNTRY_FA79,BRAND_2B01,Jul,20,1141646.3691913388
COUNTRY_FA79,BRAND_2B01,Aug,21,1144909.0287083676
COUNTRY_FA79,BRAND_2B01,Sep,22,1144326.178849014
COUNTRY_FA79,BRAND_2B01,Oct,23,1031408.9757866312
COUNTRY_FA79,BRAND_41B7,Feb,-24,207324.32723753573
COUNTRY_FA79,BRAND_41B7,Mar,-23,194541.03458591644
COUNTRY_FA79,BRAND_41B7,Apr,-22,189342.32058330983
COUNTRY_FA79,BRAND_41B7,May,-21,207412.60555433077
COUNTRY_FA79,BRAND_41B7,Jun,-20,178580.23603499052
COUNTRY_FA79,BRAND_41B7,Jul,-19,201563.64127277775
COUNTRY_FA79,BRAND_41B7,Aug,-18,195336.08503975056
COUNTRY_FA79,BRAND_41B7,Sep,-17,236088.7008273577
COUNTRY_FA79,BRAND_41B7,Oct,-16,188276.62674699133
COUNTRY_FA79,BRAND_41B7,Nov,-15,189105.05653487283
COUNTRY_FA79,BRAND_41B7,Dec,-14,186765.44663683
COUNTRY_FA79,BRAND_41B7,Jan,-13,209038.94330358363
COUNTRY_FA79,BRAND_41B7,Feb,-12,222740.98387445085
COUNTRY_FA79,BRAND_41B7,Mar,-11,202646.22354896716
COUNTRY_FA79,BRAND_41B7,Apr,-10,196623.8122340213
COUNTRY_FA79,BRAND_41B7,May,-9,200302.3866901613
COUNTRY_FA79,BRAND_41B7,Jun,-8,188532.51322679053
COUNTRY_FA79,BRAND_41B7,Jul,-7,215735.51205877823
COUNTRY_FA79,BRAND_41B7,Aug,-6,205267.8329349456
COUNTRY_FA79,BRAND_41B7,Sep,-5,205914.30159782516
COUNTRY_FA79,BRAND_41B7,Oct,-4,208563.0127204017
COUNTRY_FA79,BRAND_41B7,Nov,-3,173580.1507511625
COUNTRY_FA79,BRAND_41B7,Dec,-2,208193.16812152465
COUNTRY_FA79,BRAND_41B7,Jan,-1,296466.3394697916
COUNTRY_FA79,BRAND_41B7,Feb,0,143628.74460615977
COUNTRY_FA79,BRAND_41B7,Mar,1,151997.94130976262
COUNTRY_FA79,BRAND_41B7,Apr,2,174963.3909709205
COUNTRY_FA79,BRAND_41B7,May,3,168621.7203641223
COUNTRY_FA79,BRAND_41B7,Jun,4,161602.3589366106
COUNTRY_FA79,BRAND_41B7,Jul,5,81418.01069357854
COUNTRY_FA79,BRAND_41B7,Aug,6,44249.30890076683
COUNTRY_FA79,BRAND_41B7,Sep,7,32055.7811152369
COUNTRY_FA79,BRAND_41B7,Oct,8,25254.669812436
COUNTRY_FA79,BRAND_41B7,Nov,9,20788.77579397725
COUNTRY_FA79,BRAND_41B7,Dec,10,30828.445166719343
COUNTRY_FA79,BRAND_41B7,Jan,11,17625.86202913329
COUNTRY_FA79,BRAND_41B7,Feb,12,14947.169886225383
COUNTRY_FA79,BRAND_41B7,Mar,13,15777.381593275377
COUNTRY_FA79,BRAND_41B7,Apr,14,15716.00316442163
COUNTRY_FA79,BRAND_41B7,May,15,16058.576473339994
COUNTRY_FA79,BRAND_41B7,Jun,16,13107.43887719535
COUNTRY_FA79,BRAND_41B7,Jul,17,16126.646068281389
COUNTRY_FA79,BRAND_41B7,Aug,18,12012.43876964948
COUNTRY_FA79,BRAND_41B7,Sep,19,13793.812800970953
COUNTRY_FA79,BRAND_41B7,Oct,20,10716.967706820027
COUNTRY_FA79,BRAND_41B7,Nov,21,12759.6
COUNTRY_FA79,BRAND_41B7,Dec,22,12158.632848962425
COUNTRY_FA79,BRAND_41B7,Jan,23,9256.094812240368
COUNTRY_FA79,BRAND_9794,Aug,-24,94767.46258224316
COUNTRY_FA79,BRAND_9794,Sep,-23,102004.9123030452
COUNTRY_FA79,BRAND_9794,Oct,-22,98702.85129671208
COUNTRY_FA79,BRAND_9794,Nov,-21,89763.20498598527
COUNTRY_FA79,BRAND_9794,Dec,-20,102836.82829054588
COUNTRY_FA79,BRAND_9794,Jan,-19,97437.70871149696
COUNTRY_FA79,BRAND_9794,Feb,-18,103191.55741715034
COUNTRY_FA79,BRAND_9794,Mar,-17,107462.23521650802
COUNTRY_FA79,BRAND_9794,Apr,-16,102162.0903226943
COUNTRY_FA79,BRAND_9794,May,-15,106285.97407830352
COUNTRY_FA79,BRAND_9794,Jun,-14,105939.05079243385
COUNTRY_FA79,BRAND_9794,Jul,-13,109054.9496225007
COUNTRY_FA79,BRAND_9794,Aug,-12,108047.38981575838
COUNTRY_FA79,BRAND_9794,Sep,-11,106518.69872364403
COUNTRY_FA79,BRAND_9794,Oct,-10,105933.09687631918
COUNTRY_FA79,BRAND_9794,Nov,-9,99037.33783593363
COUNTRY_FA79,BRAND_9794,Dec,-8,106978.6510696659
COUNTRY_FA79,BRAND_9794,Jan,-7,101524.52781994468
COUNTRY_FA79,BRAND_9794,Feb,-6,109881.56340080712
COUNTRY_FA79,BRAND_9794,Mar,-5,112661.31331840417
COUNTRY_FA79,BRAND_9794,Apr,-4,104966.6542871208
COUNTRY_FA79,BRAND_9794,May,-3,104034.8758896326
COUNTRY_FA79,BRAND_9794,Jun,-2,118900.1502396213
COUNTRY_FA79,BRAND_9794,Jul,-1,113784.37325935914
COUNTRY_FA79,BRAND_9794,Aug,0,107313.88701068002
COUNTRY_FA79,BRAND_9794,Sep,1,102567.82216832318
COUNTRY_FA79,BRAND_9794,Oct,2,103529.63945999848
COUNTRY_FA79,BRAND_9794,Nov,3,96005.14276141088
COUNTRY_FA79,BRAND_9794,Dec,4,93129.00153398726
COUNTRY_FA79,BRAND_9794,Jan,5,96876.22880307198
COUNTRY_FA79,BRAND_9794,Feb,6,102164.57989474306
COUNTRY_FA79,BRAND_9794,Mar,7,87010.99110000122
COUNTRY_FA79,BRAND_9794,Apr,8,42400.37021670687
COUNTRY_FA79,BRAND_9794,May,9,36689.37414351011
COUNTRY_FA79,BRAND_9794,Jun,10,40203.04040021098
COUNTRY_FA79,BRAND_9794,Jul,11,35998.910193919844
COUNTRY_FA79,BRAND_9794,Aug,12,28116.406330928967
COUNTRY_FA79,BRAND_9794,Sep,13,29441.010932167675
COUNTRY_FA79,BRAND_9794,Oct,14,25305.451837693272
COUNTRY_FA79,BRAND_9794,Nov,15,24659.294514290166
COUNTRY_FA79,BRAND_9794,Dec,16,34630.3900302449
COUNTRY_FA79,BRAND_9794,Jan,17,24738.53297759788
COUNTRY_FA79,BRAND_9794,Feb,18,21470.79727843595
COUNTRY_FA79,BRAND_9794,Mar,19,23524.882842580224
COUNTRY_FA79,BRAND_9794,Apr,20,25706.41843039955
COUNTRY_FA79,BRAND_9794,May,21,22959.12296524735
COUNTRY_FA79,BRAND_9794,Jun,22,24840.808754956943
COUNTRY_FA79,BRAND_9794,Jul,23,23097.603072107297
COUNTRY_FA79,BRAND_61B8,Jan,-24,48379.2378083377
COUNTRY_FA79,BRAND_61B8,Feb,-23,49715.38466119104
COUNTRY_FA79,BRAND_61B8,Mar,-22,55256.61308777582
COUNTRY_FA79,BRAND_61B8,Apr,-21,52217.09408081672
COUNTRY_FA79,BRAND_61B8,May,-20,48567.90930071337
COUNTRY_FA79,BRAND_61B8,Jun,-19,46871.206449829166
COUNTRY_FA79,BRAND_61B8,Jul,-18,54489.49654672182
COUNTRY_FA79,BRAND_61B8,Aug,-17,50104.7599707532
COUNTRY_FA79,BRAND_61B8,Sep,-16,53738.62014269309
COUNTRY_FA79,BRAND_61B8,Oct,-15,51875.44878106899
COUNTRY_FA79,BRAND_61B8,Nov,-14,48962.34168477255
COUNTRY_FA79,BRAND_61B8,Dec,-13,51003.19764401122
COUNTRY_FA79,BRAND_61B8,Jan,-12,50832.56233004142
COUNTRY_FA79,BRAND_61B8,Feb,-11,54428.1991271777
COUNTRY_FA79,BRAND_61B8,Mar,-10,50210.82202063278
COUNTRY_FA79,BRAND_61B8,Apr,-9,57035.85526064757
COUNTRY_FA79,BRAND_61B8,May,-8,50137.30047614516
COUNTRY_FA79,BRAND_61B8,Jun,-7,54106.598678305
COUNTRY_FA79,BRAND_61B8,Jul,-6,56496.2831653851
COUNTRY_FA79,BRAND_61B8,Aug,-5,52638.845697355006
COUNTRY_FA79,BRAND_61B8,Sep,-4,52500.41897842172
COUNTRY_FA79,BRAND_61B8,Oct,-3,45230.35758790304
COUNTRY_FA79,BRAND_61B8,Nov,-2,47672.62011600022
COUNTRY_FA79,BRAND_61B8,Dec,-1,66775.13431191983
COUNTRY_FA79,BRAND_61B8,Jan,0,34969.9454649019
COUNTRY_FA79,BRAND_61B8,Feb,1,30324.0
COUNTRY_FA79,BRAND_61B8,Mar,2,35551.08077618573
COUNTRY_FA79,BRAND_61B8,Apr,3,33868.09347782329
COUNTRY_FA79,BRAND_61B8,May,4,25089.54883490059
COUNTRY_FA79,BRAND_61B8,Jun,5,25125.41381383723
COUNTRY_FA79,BRAND_61B8,Jul,6,20556.447268134256
COUNTRY_FA79,BRAND_61B8,Aug,7,19842.220725641248
COUNTRY_FA79,BRAND_61B8,Sep,8,19194.291184486367
COUNTRY_FA79,BRAND_61B8,Oct,9,16066.652729062189
COUNTRY_FA79,BRAND_61B8,Nov,10,15346.8
COUNTRY_FA79,BRAND_61B8,Dec,11,17938.833933806658
COUNTRY_FA79,BRAND_61B8,Jan,12,14289.268565822407
COUNTRY_FA79,BRAND_61B8,Feb,13,14538.921847485875
COUNTRY_FA79,BRAND_61B8,Mar,14,16120.33651811196
COUNTRY_FA79,BRAND_61B8,Apr,15,17009.150304713035
COUNTRY_FA79,BRAND_61B8,May,16,15470.552184904964
COUNTRY_FA79,BRAND_61B8,Jun,17,17232.74603648736
COUNTRY_FA79,BRAND_61B8,Jul,18,14288.4
COUNTRY_FA79,BRAND_61B8,Aug,19,13545.919062898043
COUNTRY_FA79,BRAND_61B8,Sep,20,16751.967027461847
COUNTRY_FA79,BRAND_61B8,Oct,21,12885.360093959376
COUNTRY_FA79,BRAND_61B8,Nov,22,12336.1016494595
COUNTRY_FA79,BRAND_61B8,Dec,23,15228.243695479334
COUNTRY_FA79,BRAND_2467,Sep,-24,503793.4783457425
COUNTRY_FA79,BRAND_2467,Oct,-23,407592.9141671018
COUNTRY_FA79,BRAND_2467,Nov,-22,432070.7448330673
COUNTRY_FA79,BRAND_2467,Dec,-21,437853.74810799374
COUNTRY_FA79,BRAND_2467,Jan,-20,450337.7491906196
COUNTRY_FA79,BRAND_2467,Feb,-19,427857.1065332118
COUNTRY_FA79,BRAND_2467,Mar,-18,487379.4847180238
COUNTRY_FA79,BRAND_2467,Apr,-17,477460.2616966804
COUNTRY_FA79,BRAND_2467,May,-16,458770.2431295978
COUNTRY_FA79,BRAND_2467,Jun,-15,485529.7138899485
COUNTRY_FA79,BRAND_2467,Jul,-14,489179.8547436409
COUNTRY_FA79,BRAND_2467,Aug,-13,527833.4317473889
COUNTRY_FA79,BRAND_2467,Sep,-12,451688.55117888935
COUNTRY_FA79,BRAND_2467,Oct,-11,440404.3607453451
COUNTRY_FA79,BRAND_2467,Nov,-10,417476.6846202414
COUNTRY_FA79,BRAND_2467,Dec,-9,439789.821077247
COUNTRY_FA79,BRAND_2467,Jan,-8,493604.2968574144
COUNTRY_FA79,BRAND_2467,Feb,-7,480216.4835502112
COUNTRY_FA79,BRAND_2467,Mar,-6,511949.1606997079
COUNTRY_FA79,BRAND_2467,Apr,-5,421946.88682865497
COUNTRY_FA79,BRAND_2467,May,-4,514182.02142328414
COUNTRY_FA79,BRAND_2467,Jun,-3,463754.9146965025
COUNTRY_FA79,BRAND_2467,Jul,-2,505579.7010291663
COUNTRY_FA79,BRAND_2467,Aug,-1,497221.2364791173
COUNTRY_FA79,BRAND_2467,Sep,0,452236.44587287353
COUNTRY_FA79,BRAND_2467,Oct,1,418527.374238708
COUNTRY_FA79,BRAND_2467,Nov,2,423113.80392314267
COUNTRY_FA79,BRAND_2467,Dec,3,448197.0236065959
COUNTRY_FA79,BRAND_2467,Jan,4,418507.65389784187
COUNTRY_FA79,BRAND_2467,Feb,5,448899.31925650826
COUNTRY_FA79,BRAND_2467,Mar,6,323559.5607642108
COUNTRY_FA79,BRAND_2467,Apr,7,368301.6696350584
COUNTRY_FA79,BRAND_2467,May,8,301221.2806353963
COUNTRY_FA79,BRAND_2467,Jun,9,300667.0991664335
COUNTRY_FA79,BRAND_2467,Jul,10,270398.68789969035
COUNTRY_FA79,BRAND_2467,Aug,11,271851.6024790915
COUNTRY_FA79,BRAND_2467,Sep,12,218634.84679508465
COUNTRY_FA79,BRAND_2467,Oct,13,268645.33180016966
COUNTRY_FA79,BRAND_2467,Nov,14,179133.5788486873
COUNTRY_FA79,BRAND_2467,Dec,15,221486.49146937105
COUNTRY_FA79,BRAND_2467,Jan,16,240365.88829449244
COUNTRY_FA79,BRAND_2467,Feb,17,227252.8529366773
COUNTRY_FA79,BRAND_2467,Mar,18,241175.97727711656
COUNTRY_FA79,BRAND_2467,Apr,19,219348.52611307
COUNTRY_FA79,BRAND_2467,May,20,192996.03143308847
COUNTRY_FA79,BRAND_2467,Jun,21,224720.61011136128
COUNTRY_FA79,BRAND_2467,Jul,22,195789.194594131
COUNTRY_FA79,BRAND_2467,Aug,23,204640.28377784492
COUNTRY_FA79,BRAND_A4D1,Mar,-24,644035.8600556501
COUNTRY_FA79,BRAND_A4D1,Apr,-23,596292.8474568502
COUNTRY_FA79,BRAND_A4D1,May,-22,606517.0033819439
COUNTRY_FA79,BRAND_A4D1,Jun,-21,625992.5026069063
COUNTRY_FA79,BRAND_A4D1,Jul,-20,618694.8326869686
COUNTRY_FA79,BRAND_A4D1,Aug,-19,628751.9316975763
COUNTRY_FA79,BRAND_A4D1,Sep,-18,626637.2446293418
COUNTRY_FA79,BRAND_A4D1,Oct,-17,614377.0575708057
COUNTRY_FA79,BRAND_A4D1,Nov,-16,594882.5592036335
COUNTRY_FA79,BRAND_A4D1,Dec,-15,578483.5762245951
COUNTRY_FA79,BRAND_A4D1,Jan,-14,626478.511996184
COUNTRY_FA79,BRAND_A4D1,Feb,-13,629776.7638763074
COUNTRY_FA79,BRAND_A4D1,Mar,-12,616305.3109600929
COUNTRY_FA79,BRAND_A4D1,Apr,-11,593755.7491556496
COUNTRY_FA79,BRAND_A4D1,May,-10,630931.0459596994
COUNTRY_FA79,BRAND_A4D1,Jun,-9,579419.806538691
COUNTRY_FA79,BRAND_A4D1,Jul,-8,683829.825940054
COUNTRY_FA79,BRAND_A4D1,Aug,-7,673188.6450550994
COUNTRY_FA79,BRAND_A4D1,Sep,-6,764586.4351739449
COUNTRY_FA79,BRAND_A4D1,Oct,-5,781675.2408772688
COUNTRY_FA79,BRAND_A4D1,Nov,-4,743984.4222802662
COUNTRY_FA79,BRAND_A4D1,Dec,-3,809529.3138533214
COUNTRY_FA79,BRAND_A4D1,Jan,-2,694374.0
COUNTRY_FA79,BRAND_A4D1,Feb,-1,766820.7856710086
COUNTRY_FA79,BRAND_A4D1,Mar,0,717694.1245272047
COUNTRY_FA79,BRAND_A4D1,Apr,1,685752.3430328137
COUNTRY_FA79,BRAND_A4D1,May,2,687592.2357097294
COUNTRY_FA79,BRAND_A4D1,Jun,3,481468.0848556061
COUNTRY_FA79,BRAND_A4D1,Jul,4,759448.5356369166
COUNTRY_FA79,BRAND_A4D1,Aug,5,603104.3257754671
COUNTRY_FA79,BRAND_A4D1,Sep,6,509496.82845037634
COUNTRY_FA79,BRAND_A4D1,Oct,7,616895.3866116715
COUNTRY_FA79,BRAND_A4D1,Nov,8,490426.47162381135
COUNTRY_FA79,BRAND_A4D1,Dec,9,508664.7425280862
COUNTRY_FA79,BRAND_A4D1,Jan,10,507493.0308230688
COUNTRY_FA79,BRAND_A4D1,Feb,11,531045.6768631769
COUNTRY_FA79,BRAND_A4D1,Mar,12,421960.3680940901
COUNTRY_FA79,BRAND_A4D1,Apr,13,527439.499430428
COUNTRY_FA79,BRAND_A4D1,May,14,464102.5696473527
COUNTRY_FA79,BRAND_A4D1,Jun,15,483631.48559236026
COUNTRY_FA79,BRAND_A4D1,Jul,16,529120.5908036036
COUNTRY_FA79,BRAND_A4D1,Aug,17,477838.40243902046
COUNTRY_FA79,BRAND_A4D1,Sep,18,488639.0737204767
COUNTRY_FA79,BRAND_A4D1,Oct,19,502356.9648031747
COUNTRY_FA79,BRAND_A4D1,Nov,20,480664.5427286589
COUNTRY_FA79,BRAND_A4D1,Dec,21,307080.05585438595
COUNTRY_FA79,BRAND_A4D1,Jan,22,577806.7935440469
COUNTRY_FA79,BRAND_A4D1,Feb,23,428527.34711522097
COUNTRY_06E4,BRAND_31BE,Dec,-24,150597.04753210008
COUNTRY_06E4,BRAND_31BE,Jan,-23,155755.98732881728
COUNTRY_06E4,BRAND_31BE,Feb,-22,166177.63376093152
COUNTRY_06E4,BRAND_31BE,Mar,-21,146156.4324326524
COUNTRY_06E4,BRAND_31BE,Apr,-20,162438.97719783458
COUNTRY_06E4,BRAND_31BE,May,-19,151028.16881971055
COUNTRY_06E4,BRAND_31BE,Jun,-18,165032.85874164093
COUNTRY_06E4,BRAND_31BE,Jul,-17,158164.64271704206
COUNTRY_06E4,BRAND_31BE,Aug,-16,164499.41097038664
COUNTRY_06E4,BRAND_31BE,Sep,-15,164773.96010527437
COUNTRY_06E4,BRAND_31BE,Oct,-14,155499.42755079555
COUNTRY_06E4,BRAND_31BE,Nov,-13,145002.98099423922
COUNTRY_06E4,BRAND_31BE,Dec,-12,162280.3639534554
COUNTRY_06E4,BRAND_31BE,Jan,-11,161302.60696626856
COUNTRY_06E4,BRAND_31BE,Feb,-10,148136.84985370032
COUNTRY_06E4,BRAND_31BE,Mar,-9,157448.08829665728
COUNTRY_06E4,BRAND_31BE,Apr,-8,157569.18810819986
COUNTRY_06E4,BRAND_31BE,May,-7,153517.2391576873
COUNTRY_06E4,BRAND_31BE,Jun,-6,174112.12200450624
COUNTRY_06E4,BRAND_31BE,Jul,-5,178185.40409269262
COUNTRY_06E4,BRAND_31BE,Aug,-4,174437.8608474445
COUNTRY_06E4,BRAND_31BE,Sep,-3,178764.88870776093
COUNTRY_06E4,BRAND_31BE,Oct,-2,174708.9357397153
COUNTRY_06E4,BRAND_31BE,Nov,-1,167478.179421609
COUNTRY_06E4,BRAND_31BE,Dec,0,173114.716045679
COUNTRY_06E4,BRAND_31BE,Jan,1,159596.36485980166
COUNTRY_06E4,BRAND_31BE,Feb,2,141665.88614571563
COUNTRY_06E4,BRAND_31BE,Mar,3,127265.50217793726
COUNTRY_06E4,BRAND_31BE,Apr,4,125983.9855488798
COUNTRY_06E4,BRAND_31BE,May,5,113122.57274602744
COUNTRY_06E4,BRAND_31BE,Jun,6,122086.13905911514
COUNTRY_06E4,BRAND_31BE,Jul,7,108515.18904448964
COUNTRY_06E4,BRAND_31BE,Aug,8,102396.53746106496
COUNTRY_06E4,BRAND_31BE,Sep,9,100846.11454447031
COUNTRY_06E4,BRAND_31BE,Oct,10,94181.69597620385
COUNTRY_06E4,BRAND_31BE,Nov,11,84536.72167368248
COUNTRY_06E4,BRAND_31BE,Dec,12,97909.05684729978
COUNTRY_06E4,BRAND_31BE,Jan,13,87211.7822706413
COUNTRY_06E4,BRAND_31BE,Feb,14,84629.39686628596
COUNTRY_06E4,BRAND_31BE,Mar,15,97169.50249702256
COUNTRY_06E4,BRAND_31BE,Apr,16,75343.11211926168
COUNTRY_06E4,BRAND_31BE,May,17,86193.82914723194
COUNTRY_06E4,BRAND_31BE,Jun,18,88958.53410679071
COUNTRY_06E4,BRAND_31BE,Jul,19,82771.85455578669
COUNTRY_06E4,BRAND_31BE,Aug,20,82829.80488333141
COUNTRY_06E4,BRAND_31BE,Sep,21,84103.37842107505
COUNTRY_06E4,BRAND_31BE,Oct,22,87311.50116290509
COUNTRY_06E4,BRAND_31BE,Nov,23,56000.34267677257
